h3_index,center_lat,center_lon,h3_lat,h3_lon,violation_count,unique_vehicles,avg_severity,avg_vehicle_weight,multi_violation_pct,top_violation,top_vehicle,police_station,peak_hour,primary_road,highway_type,violations_per_day,boundary,avg_delta_v,avg_delta_v_pct,avg_time_loss,cpi,risk_level,enforcement_priority,velocity_recovery_per_violation
8860145845fffff,12.987944447151815,77.53753489489092,12.986155643594179,77.53577851325464,136,130,0.23568308823529413,0.5433823529411764,0.09558823529411764,WRONG PARKING,CAR,Vijayanagara,5,Siddhaiah Puranik Road,secondary,0.9066666666666666,"[(12.98364941479001, 77.53994695032158), (12.988635653400275, 77.54002992123141), (12.991141748034726, 77.53586141346356), (12.98866167839395, 77.53161020432862), (12.98367567405291, 77.53152737757614), (12.981169505081272, 77.53569561580704)]",6.250704159273919,15.257352941176475,0.2740256746779901,0.2623,High,0.13589492312610407,0.04596105999466117
8861892e49fffff,12.971400936213076,77.71199106720303,12.970573034648806,77.71250887103814,137,137,0.3837656934306569,0.6927007299270074,0.2116788321167883,WRONG PARKING,CAR,HAL Old Airport,22,Kundalahalli Main Road,primary,0.9133333333333333,"[(12.96806107660769, 77.71668393095572), (12.973052317638986, 77.71676992594725), (12.975564142449173, 77.71259479514359), (12.973084799260285, 77.70833393770977), (12.96809379074385, 77.70824808734868), (12.965581892899149, 77.71242294979669)]",6.284245177570411,15.656934306569346,0.30283857372453277,0.3033,Critical,0.1597876342549262,0.0458704027559884
8860145b45fffff,12.987397781132076,77.59492089433964,12.985965945920508,77.5947355666389,106,104,0.2159509433962264,0.6150943396226415,0.03773584905660377,WRONG PARKING,CAR,High ground,0,Millers Road,tertiary,0.7066666666666667,"[(12.983457940425607, 77.59890628895279), (12.988445816571017, 77.59899026961779), (12.990953688172837, 77.59481947653852), (12.988473757563618, 77.59056497195395), (12.983486115099781, 77.59048113560961), (12.98097816956136, 77.59465165953496)]",4.797183765267259,12.735849056603776,0.24259194438006318,0.2265,Medium,0.09745786971103215,0.04525645061572886
886014594dfffff,13.028658411578947,77.57218711263158,13.03093101821963,77.57021486830193,95,94,0.2720231578947368,0.5463157894736842,0.1368421052631579,WRONG PARKING,CAR,Sadashivanagar,5,80 Feet Road,residential,0.6333333333333333,"[(13.028424981510147, 77.57438524877288), (13.033411846460544, 77.5744688216019), (13.03591774884207, 77.57029837037169), (13.033436860675879, 77.56604461571027), (13.028450229614444, 77.56596118717613), (13.025944252828017, 77.57013136901433)]",4.274241665649042,12.368421052631579,0.25349568110085124,0.1681,Low,0.10757647065428173,0.044992017533147806
8860145b69fffff,12.990086722222221,77.59927310148149,12.993433658569543,77.59907425308099,135,132,0.2888785185185185,0.6333333333333333,0.1037037037037037,WRONG PARKING,SCOOTER,Shivajinagar,21,Queen's Road,primary,0.9,"[(12.990925726999057, 77.60324524452541), (12.995913668701425, 77.60332930156048), (12.998421466345821, 77.59915823934246), (12.995941396243076, 77.5949033892339), (12.990953688172837, 77.59481947653852), (12.988445816571017, 77.59899026961779)]",5.815205809057318,13.148148148148152,0.2139595720969172,0.2862,Critical,0.13088642840719422,0.04307559858560976
8860145a07fffff,12.95196402745098,77.54045679019607,12.948744795687809,77.53936623132917,102,102,0.49376666666666663,0.6215686274509804,0.29411764705882354,NO PARKING,SCOOTER,Byatarayanapura,7,Mysore Road,trunk,0.68,"[(12.946237434966264, 77.54353430163498), (12.951224044143826, 77.54361732388935), (12.953731270979128, 77.53944918289586), (12.951251962695661, 77.53519828910204), (12.94626558778205, 77.53511541098), (12.94375828688579, 77.53928328252525)]",4.227366816796325,12.794117647058824,0.27878335994934467,0.3168,Critical,0.13957949858912058,0.04144477271368946
886189240dfffff,12.889569543856842,77.63950012983383,12.888514741648658,77.63943518039474,139,123,0.317036690647482,0.612230215827338,0.10071942446043165,WRONG PARKING,CAR,Hulimavu,21,Hosur Road,tertiary,0.9266666666666666,"[(12.886002740711303, 77.64360631310693), (12.890992551930685, 77.64369103288865), (12.893504419880962, 77.63951982940713), (12.891026549586757, 77.63526417484195), (12.886036971679564, 77.63517959941301), (12.883525030752148, 77.63935053420222)]",5.7550804136273355,15.791366906474824,0.3223135896066642,0.2471,High,0.1301085750186301,0.0414034562131463
8860169053fffff,13.183510122190476,77.68079712695238,13.18025852254719,77.68235852461682,105,104,0.4499780952380952,0.7276190476190475,0.21904761904761905,WRONG PARKING,CAR,Chikkajala,23,unknown,tertiary,0.7,"[(13.177753211679931, 77.68653526507202), (13.182742030526969, 77.6866208013702), (13.185247206529056, 77.68244398996494), (13.182763638324655, 77.67818191118705), (13.17777505211671, 77.67809651963348), (13.175269801471762, 77.68227306211897)]",4.333333333333334,15.476190476190478,0.41206958974065816,0.2581,High,0.12666845823483125,0.041269841269841276
8861892589fffff,12.932696138129495,77.6071344381295,12.933546532603962,77.60649114256896,139,127,0.3316442446043165,0.5302158273381296,0.17266187050359713,NO PARKING,SCOOTER,Mico Layout,21,Christ School Road,tertiary,0.9266666666666666,"[(12.931036743288388, 77.61066161066636), (12.936025323871913, 77.61074577840637), (12.938534979723652, 77.60657523955483), (12.936056128493696, 77.60232080195486), (12.931067781516605, 77.60223677851891), (12.928558052160827, 77.60640704838463)]",5.698445350448179,13.525179856115107,0.24136412114702527,0.2418,Medium,0.1436577341440009,0.04099600971545453
8861892cc5fffff,13.03567373882353,77.62439239176472,13.038244224722582,77.62511523148395,85,77,0.3195482352941176,0.6729411764705882,0.047058823529411764,NO PARKING,CAR,K.G. Halli,22,5th Cross Road,residential,0.5666666666666667,"[(13.035736737134913, 77.62928783739143), (13.040725068023564, 77.62937235293006), (13.043232421487609, 77.62519967620004), (13.040751518142583, 77.62094275298426), (13.035763420588731, 77.62085838189924), (13.03325599304287, 77.62503078958214)]",3.4550167189845777,10.588235294117647,0.224822961527881,0.1671,Low,0.07570377513384524,0.04064725551746562
8861892e97fffff,12.993798811510791,77.60911991366906,12.993405677152367,77.6075004913409,139,135,0.27014028776978416,0.6215827338129496,0.12949640287769784,WRONG PARKING,CAR,Pulikeshinagar(F.Town),21,Saunders Road,tertiary,0.9266666666666666,"[(12.990897491728271, 77.61167180864538), (12.995885666978646, 77.61175601004336), (12.998393718516281, 77.60758462195614), (12.995913668701425, 77.60332930156048), (12.990925726999057, 77.60324524452541), (12.988417601561315, 77.60741636352887)]",5.460833514163147,13.417266187050359,0.233969396014033,0.2353,Medium,0.13150323972089406,0.039286572044339184
8861892cb1fffff,13.062200759082906,77.58846757051217,13.060802871917545,77.5875675162762,142,138,0.5044612676056338,0.6190140845070422,0.1619718309859155,WRONG PARKING,CAR,Kodigehalli,7,60 Feet Road,tertiary,0.9466666666666667,"[(13.058297132903267, 77.59173897413108), (13.063284255335091, 77.59182285238903), (13.065789859889843, 77.58765132374221), (13.06330841649828, 77.58339618617461), (13.058321527757133, 77.5833124522876), (13.055815848714659, 77.58748371160303)]",5.549972427371655,14.788732394366198,0.29120148824317643,0.263,High,0.1398519059706091,0.03908431286881447
8861892591fffff,12.931523244094489,77.58261724094488,12.933638067954625,77.5812200116016,127,125,0.20707086614173226,0.49921259842519683,0.031496062992125984,NO PARKING,SCOOTER,Jayanagara,0,5th Main Road,tertiary,0.8466666666666667,"[(12.931129038786207, 77.58538950203727), (12.936116918298035, 77.58547323693485), (12.938625813883668, 77.58130367577259), (12.936146903631094, 77.57705064886896), (12.931159257978024, 77.57696705820565), (12.928650288716579, 77.58113635021748)]",4.863838445658329,11.929133858267717,0.20428332945472644,0.2241,Medium,0.10092554368460804,0.03829794051699472
886189259bfffff,12.927603790536795,77.57999714903563,12.926171579055959,77.57688347032665,111,98,0.21038558558558557,0.4882882882882883,0.036036036036036036,NO PARKING,SCOOTER,Jayanagara,3,5th Main Road,tertiary,0.74,"[(12.923662476244791, 77.58105269162003), (12.928650288716579, 77.58113635021748), (12.931159257978024, 77.57696705820565), (12.928680488420333, 77.57271437676775), (12.923692909856523, 77.57263086238557), (12.92118386694024, 77.57679988523182)]",4.232732906920842,10.63063063063063,0.18312881357471428,0.2199,Medium,0.0896403348291536,0.038132728891178753
8861892535fffff,12.960139948880794,77.64892057303149,12.963325691016145,77.64913456086612,129,127,0.27237441860465117,0.6666666666666666,0.17054263565891473,NO PARKING,PASSENGER AUTO,Jeevanbheemanagar,23,6th Cross Road,tertiary,0.86,"[(12.960815434999287, 77.65330708048519), (12.965804980895406, 77.65339198706756), (12.96831510343549, 77.64921939663428), (12.965835753492838, 77.64496216838364), (12.960846440752812, 77.64487740625087), (12.958336244797094, 77.64904972792488)]",4.8883356715048825,11.627906976744185,0.20130186700961877,0.2298,Medium,0.12945293601904498,0.03789407497290607
8860145b4bfffff,12.969268855555557,77.58653760396825,12.971031136890277,77.58605945932764,126,126,0.23280793650793652,0.6357142857142857,0.015873015873015872,NO PARKING,CAR,Halasuru Gate,23,Kasturba Road,unclassified,0.84,"[(12.96852298360896, 77.5902296433348), (12.973510728047168, 77.59031347130018), (12.976018747501355, 77.58614321654396), (12.973539096410047, 77.58188940301244), (12.968551585752207, 77.58180571932974), (12.966043492403113, 77.58597570490164)]",4.765071078702169,12.22222222222222,0.22408416453436653,0.19,Low,0.09615968979800564,0.0378180244341442
8860145957fffff,13.030301769052373,77.53716858534057,13.031029347929858,77.53652471455982,135,132,0.43520555555555557,0.6503703703703704,0.4074074074074074,WRONG PARKING,CAR,Yeshwanthpura,20,Tumkur Road,trunk,0.9,"[(13.028524327917486, 77.54069378802069), (13.03351025680862, 77.54077678381023), (13.036015142335273, 77.53660763962702), (13.033534173602446, 77.53235576927071), (13.028548478935795, 77.53227291768263), (13.026043518775351, 77.5364417922552)]",5.1046788261579445,14.629629629629632,0.3050226038995517,0.3178,Critical,0.18109717874551323,0.037812435749318106
8861892537fffff,12.963418962787163,77.64058395182875,12.96335644317602,77.64070521174853,140,133,0.36232749999999997,0.6128571428571429,0.3142857142857143,NO PARKING,CAR,Jeevanbheemanagar,2,100 Feet Road,primary,0.9333333333333333,"[(12.960846440752812, 77.64487740625087), (12.965835753492838, 77.64496216838364), (12.968345622399557, 77.64078990307624), (12.965866252036955, 77.6365331444563), (12.960877172537383, 77.63644852674992), (12.958367230157695, 77.64062052324282)]",5.12494033808419,12.357142857142858,0.22691642679543925,0.2914,Critical,0.16366068913680523,0.03660671670060135
8860169669fffff,13.097302986486486,77.59930350810811,13.09817031930295,77.60083855243236,148,143,0.3840067567567568,0.5763513513513513,0.0945945945945946,WRONG PARKING,SCOOTER,Yelahanka,20,Jakkur Road,tertiary,0.9866666666666667,"[(13.095665207556362, 77.60501103062232), (13.100652413945115, 77.60509514650421), (13.103157391028514, 77.60092259749061), (13.100675236368986, 77.5966662019112), (13.095688263506434, 77.59658223047205), (13.093183211774985, 77.60075451017535)]",5.314679681131248,13.648648648648651,0.2509179044666404,0.2478,High,0.12395451540268139,0.035909997845481406
8861892c97fffff,13.047491011643835,77.57604072260274,13.04586653859529,77.57889034817467,146,121,0.2645397260273972,0.473972602739726,0.0958904109589041,WRONG PARKING,SCOOTER,Kodigehalli,20,Bhadrappa Layout Service Road,tertiary,0.9733333333333334,"[(13.043360650691989, 77.5830612673679), (13.048347644778772, 77.5831449928844), (13.050853398288298, 77.57897400291556), (13.0483722321552, 77.57471955679777), (13.043385471858297, 77.57463597561421), (13.040879643902407, 77.57880669622129)]",5.214558171503035,13.732876712328768,0.25566230234690873,0.236,Medium,0.12237485106259713,0.03571615185960983
8860145b3dfffff,13.006196781818183,77.56830535378788,13.008503358830348,77.56562750083489,132,126,0.20186515151515153,0.4727272727272727,0.030303030303030304,NO PARKING,SCOOTER,Malleshwaram,3,15th Cross Road,tertiary,0.88,"[(13.005996845074433, 77.56979739968311), (13.010983748790444, 77.56988088784334), (13.013490128356683, 77.5657109182512), (13.011009678490028, 77.5614577298872), (13.006023008727418, 77.56137438598815), (13.003516554875857, 77.56554408619772)]",4.66420893974548,11.590909090909088,0.19981574308579855,0.2227,Medium,0.09861600730791921,0.03533491621019303
8861892cb9fffff,13.052317646429522,77.59288589,13.053309975275942,77.59165509866834,131,127,0.36860992366412215,0.583969465648855,0.16030534351145037,WRONG PARKING,CAR,Kodigehalli,6,Bellary Road,trunk,0.8733333333333333,"[(13.050803907470451, 77.59582661344515), (13.055791199484936, 77.59591055970087), (13.058297132903267, 77.59173897413108), (13.055815848714659, 77.58748371160303), (13.050828790356444, 77.58739990972256), (13.048322782528354, 77.59157122600067)]",4.566733674571829,13.015267175572522,0.2604733201592487,0.3061,Critical,0.12299437439980745,0.03486056240131167
886189219dfffff,12.987488786363635,77.73478079772727,12.985449317033503,77.73807926804326,88,87,0.33441818181818184,0.36818181818181817,0.9772727272727273,PARKING ON FOOTPATH,SCOOTER,Whitefield,6,1st Main Road,secondary,0.5866666666666667,"[(12.982936997605165, 77.74225551215812), (12.987928833434076, 77.74234194982358), (12.99044101964544, 77.73816563478826), (12.987961442986451, 77.73390315030599), (12.982969839403538, 77.73381685735492), (12.980457580231272, 77.73799290417745)]",2.996784697321243,6.590909090909096,0.10234800903703914,0.2442,Medium,0.2554881142658435,0.03405437156046867
8860145b03fffff,12.996054331782945,77.56400890620155,12.993542843983315,77.56537726526012,129,110,0.16222635658914727,0.4790697674418605,0.015503875968992248,WRONG PARKING,SCOOTER,Sheshadripuram,4,Mahakavi Kuvempu Road,residential,0.86,"[(12.991035927869133, 77.56954695189087), (12.996022934538543, 77.56963043170703), (12.998529716568424, 77.5654606743395), (12.996049566113205, 77.56120770651967), (12.99106279341207, 77.56112437094997), (12.988555937195724, 77.56529385895946)]",4.310129678591342,12.635658914728683,0.26629452408313903,0.1593,Low,0.08987618712170845,0.03341185797357629
88618925c1fffff,12.925450511382115,77.6187842495935,12.926016584498955,77.61900292915767,123,107,0.3670097560975609,0.7373983739837399,0.024390243902439025,NO PARKING,CAR,Madiwala,4,Mahayogi Vemana Road,residential,0.82,"[(12.923506215084686, 77.62317377947487), (12.928495195834795, 77.6232581594977), (12.931005431897686, 77.61908723841618), (12.9285267605768, 77.61483220620872), (12.923538013314007, 77.61474797051746), (12.92102770388258, 77.61891862270787)]",4.09891724671307,10.447154471544714,0.18882098600319447,0.173,Low,0.08745820950245528,0.033324530461081865
88601690c3fffff,13.191098201492537,77.64605338731343,13.187834908074567,77.64451911741779,134,130,0.5468753731343282,0.7111940298507462,0.30597014925373134,NO PARKING,CAR,Chikkajala,4,unknown,residential,0.8933333333333333,"[(13.185330948683431, 77.64869450051069), (13.190318664296807, 77.64877938988687), (13.192822488592496, 77.64460393588148), (13.190338672222945, 77.6403438616872), (13.185351189620313, 77.64025911695856), (13.18284729037422, 77.64443430178243)]",4.4046455656751045,15.447761194029848,0.41581524437439593,0.2064,Low,0.1502577385979099,0.03287048929608287
88618925a7fffff,12.970772903678853,77.60504366481815,12.970973619072177,77.60290904439071,167,162,0.33249341317365266,0.5239520958083832,0.19760479041916168,NO PARKING,SCOOTER,Ashok Nagar,23,Brigade Road,secondary,1.1133333333333333,"[(12.968464958431573, 77.60707988031015), (12.973453170178233, 77.6071639969107), (12.97596169707093, 77.60299309022386), (12.973482085995093, 77.59873833601672), (12.968494107860598, 77.5986543637454), (12.965985507187543, 77.60282500135773)]",5.469432596523889,12.754491017964073,0.21915731548235376,0.2657,High,0.15022276959515152,0.03275109339235862
886189242bfffff,12.906221238040892,77.63031380324159,12.90351695597619,77.63126231427,198,192,0.3719313131313131,0.6282828282828283,0.09595959595959595,WRONG PARKING,CAR,HSR Layout,7,Mangammapalaya Road,secondary,1.32,"[(12.9010056072271, 77.6354333341525), (12.905995086809474, 77.6355179180344), (12.908506302425664, 77.63134682738456), (12.906028111591015, 77.62709142163045), (12.901038865390987, 77.62700698209287), (12.898527576641046, 77.63117780397084)]",6.444401819822356,15.606060606060609,0.2774374423536854,0.2794,Critical,0.14984570643669287,0.03254748393849675
8860145b41fffff,12.978614253246754,77.59044586233767,12.9784984385692,77.59039730205839,154,152,0.2342512987012987,0.5305194805194805,0.11038961038961038,NO PARKING,SCOOTER,Cubbon Park,5,Doctor B R Ambedkar Veedhi,primary,1.0266666666666666,"[(12.975990359170657, 77.5945677552265), (12.98097816956136, 77.59465165953496), (12.983486115099781, 77.59048113560961), (12.981006324161068, 77.58622697655073), (12.976018747501355, 77.58614321654396), (12.973510728047168, 77.59031347130018)]",4.993190104559014,11.623376623376624,0.1939992789822817,0.277,Critical,0.12341414061020209,0.032423312367266324
